"_time","src_location",conteo
"2025-06-24T06:00:00.000-0300","Cayman Islands",1
"2025-06-24T06:00:00.000-0300",China,2
"2025-06-24T06:00:00.000-0300",France,12
"2025-06-24T06:00:00.000-0300",Italy,1
"2025-06-24T06:00:00.000-0300",Singapore,23
"2025-06-24T06:00:00.000-0300","United States",91
"2025-06-24T06:15:00.000-0300",Argentina,20
"2025-06-24T06:15:00.000-0300",Brazil,2
"2025-06-24T06:15:00.000-0300",Bulgaria,1
"2025-06-24T06:15:00.000-0300",Canada,20
"2025-06-24T06:15:00.000-0300",China,2
"2025-06-24T06:15:00.000-0300","European Union",1
"2025-06-24T06:15:00.000-0300",France,11
"2025-06-24T06:15:00.000-0300","Hong Kong",3
"2025-06-24T06:15:00.000-0300",Italy,1
"2025-06-24T06:15:00.000-0300",Japan,1
"2025-06-24T06:15:00.000-0300","Korea Republic Of",1
"2025-06-24T06:15:00.000-0300","Saudi Arabia",1
"2025-06-24T06:15:00.000-0300",Singapore,4
"2025-06-24T06:15:00.000-0300","United States",26
"2025-06-24T06:15:00.000-0300",Uruguay,1
"2025-06-24T06:30:00.000-0300",Argentina,29
"2025-06-24T06:30:00.000-0300",Brazil,2
"2025-06-24T06:30:00.000-0300",Canada,21
"2025-06-24T06:30:00.000-0300",France,11
"2025-06-24T06:30:00.000-0300",Germany,3
"2025-06-24T06:30:00.000-0300","Hong Kong",1
"2025-06-24T06:30:00.000-0300",Italy,1
"2025-06-24T06:30:00.000-0300",Netherlands,1
"2025-06-24T06:30:00.000-0300",Singapore,6
"2025-06-24T06:30:00.000-0300","United Kingdom",1
"2025-06-24T06:30:00.000-0300","United States",69
"2025-06-24T06:45:00.000-0300",Argentina,24
"2025-06-24T06:45:00.000-0300",Brazil,4
"2025-06-24T06:45:00.000-0300",Bulgaria,1
"2025-06-24T06:45:00.000-0300",China,1
"2025-06-24T06:45:00.000-0300",France,10
"2025-06-24T06:45:00.000-0300",Singapore,62
"2025-06-24T06:45:00.000-0300","United Kingdom",1
"2025-06-24T06:45:00.000-0300","United States",70
"2025-06-24T07:00:00.000-0300",Argentina,34
"2025-06-24T07:00:00.000-0300",Brazil,2
"2025-06-24T07:00:00.000-0300",Colombia,2
"2025-06-24T07:00:00.000-0300","European Union",1
"2025-06-24T07:00:00.000-0300",France,1
"2025-06-24T07:00:00.000-0300","Hong Kong",1
"2025-06-24T07:00:00.000-0300",India,2
"2025-06-24T07:00:00.000-0300",Mexico,1
"2025-06-24T07:00:00.000-0300",Singapore,22
"2025-06-24T07:00:00.000-0300",Spain,1
"2025-06-24T07:00:00.000-0300","United States",33
"2025-06-24T07:00:00.000-0300",Uruguay,1
"2025-06-24T07:15:00.000-0300",Argentina,36
"2025-06-24T07:15:00.000-0300",Brazil,3
"2025-06-24T07:15:00.000-0300",Bulgaria,1
"2025-06-24T07:15:00.000-0300","Czech Republic",1
"2025-06-24T07:15:00.000-0300","European Union",1
"2025-06-24T07:15:00.000-0300",Finland,1
"2025-06-24T07:15:00.000-0300",France,2
"2025-06-24T07:15:00.000-0300",Germany,2
"2025-06-24T07:15:00.000-0300",India,3
"2025-06-24T07:15:00.000-0300",Iraq,1
"2025-06-24T07:15:00.000-0300",Italy,1
"2025-06-24T07:15:00.000-0300","Korea Republic Of",1
"2025-06-24T07:15:00.000-0300",Mexico,1
"2025-06-24T07:15:00.000-0300","Russian Federation",1
"2025-06-24T07:15:00.000-0300",Singapore,3
"2025-06-24T07:15:00.000-0300","United Kingdom",3
"2025-06-24T07:15:00.000-0300","United States",75
"2025-06-24T07:15:00.000-0300",Uruguay,1
"2025-06-24T07:30:00.000-0300",Argentina,43
"2025-06-24T07:30:00.000-0300",Brazil,2
"2025-06-24T07:30:00.000-0300",Canada,20
"2025-06-24T07:30:00.000-0300",China,1
"2025-06-24T07:30:00.000-0300","European Union",1
"2025-06-24T07:30:00.000-0300",Finland,1
"2025-06-24T07:30:00.000-0300",France,1
"2025-06-24T07:30:00.000-0300","Hong Kong",1
"2025-06-24T07:30:00.000-0300",India,1
"2025-06-24T07:30:00.000-0300",Netherlands,1
"2025-06-24T07:30:00.000-0300",Singapore,4
"2025-06-24T07:30:00.000-0300",Spain,1
"2025-06-24T07:30:00.000-0300","United Kingdom",2
"2025-06-24T07:30:00.000-0300","United States",84
"2025-06-24T07:45:00.000-0300",Argentina,53
"2025-06-24T07:45:00.000-0300",Brazil,4
"2025-06-24T07:45:00.000-0300",Bulgaria,1
"2025-06-24T07:45:00.000-0300",Canada,20
"2025-06-24T07:45:00.000-0300",France,1
"2025-06-24T07:45:00.000-0300",Germany,2
"2025-06-24T07:45:00.000-0300","Hong Kong",2
"2025-06-24T07:45:00.000-0300",Paraguay,1
"2025-06-24T07:45:00.000-0300",Singapore,2
"2025-06-24T07:45:00.000-0300","United Kingdom",3
"2025-06-24T07:45:00.000-0300","United States",25
"2025-06-24T08:00:00.000-0300",Argentina,56
"2025-06-24T08:00:00.000-0300","Bolivia Plurinational State Of",1
"2025-06-24T08:00:00.000-0300",Brazil,2
"2025-06-24T08:00:00.000-0300",Canada,21
"2025-06-24T08:00:00.000-0300",France,6
"2025-06-24T08:00:00.000-0300","Hong Kong",2
"2025-06-24T08:00:00.000-0300",Ireland,1
"2025-06-24T08:00:00.000-0300",Italy,1
"2025-06-24T08:00:00.000-0300",Singapore,8
"2025-06-24T08:00:00.000-0300",Spain,1
"2025-06-24T08:00:00.000-0300","United Kingdom",1
"2025-06-24T08:00:00.000-0300","United States",65
"2025-06-24T08:00:00.000-0300",Uruguay,1
"2025-06-24T08:15:00.000-0300",Argentina,61
"2025-06-24T08:15:00.000-0300",Austria,1
"2025-06-24T08:15:00.000-0300",Belgium,1
"2025-06-24T08:15:00.000-0300",Brazil,2
"2025-06-24T08:15:00.000-0300",Bulgaria,1
"2025-06-24T08:15:00.000-0300",Canada,16
"2025-06-24T08:15:00.000-0300",Chile,1
"2025-06-24T08:15:00.000-0300",France,10
"2025-06-24T08:15:00.000-0300",Germany,1
"2025-06-24T08:15:00.000-0300","Hong Kong",1
"2025-06-24T08:15:00.000-0300",Poland,3
"2025-06-24T08:15:00.000-0300",Singapore,26
"2025-06-24T08:15:00.000-0300",Spain,3
"2025-06-24T08:15:00.000-0300","United Kingdom",2
"2025-06-24T08:15:00.000-0300","United States",71
"2025-06-24T08:30:00.000-0300",Argentina,73
"2025-06-24T08:30:00.000-0300",Belgium,1
"2025-06-24T08:30:00.000-0300",Brazil,4
"2025-06-24T08:30:00.000-0300",Finland,1
"2025-06-24T08:30:00.000-0300",France,11
"2025-06-24T08:30:00.000-0300",India,1
"2025-06-24T08:30:00.000-0300",Netherlands,1
"2025-06-24T08:30:00.000-0300",Poland,3
"2025-06-24T08:30:00.000-0300","Russian Federation",2
"2025-06-24T08:30:00.000-0300",Singapore,7
"2025-06-24T08:30:00.000-0300","United Kingdom",1
"2025-06-24T08:30:00.000-0300","United States",44
"2025-06-24T08:45:00.000-0300",Argentina,84
"2025-06-24T08:45:00.000-0300",Brazil,7
"2025-06-24T08:45:00.000-0300",Bulgaria,1
"2025-06-24T08:45:00.000-0300",France,11
"2025-06-24T08:45:00.000-0300",Germany,2
"2025-06-24T08:45:00.000-0300","Hong Kong",1
"2025-06-24T08:45:00.000-0300",India,1
"2025-06-24T08:45:00.000-0300",Indonesia,1
"2025-06-24T08:45:00.000-0300",Japan,1
"2025-06-24T08:45:00.000-0300",Netherlands,1
"2025-06-24T08:45:00.000-0300",Singapore,17
"2025-06-24T08:45:00.000-0300","United Kingdom",3
"2025-06-24T08:45:00.000-0300","United States",89
"2025-06-24T08:45:00.000-0300",Uruguay,1
"2025-06-24T09:00:00.000-0300",Argentina,83
"2025-06-24T09:00:00.000-0300",Brazil,6
"2025-06-24T09:00:00.000-0300",France,11
"2025-06-24T09:00:00.000-0300",Germany,1
"2025-06-24T09:00:00.000-0300","Hong Kong",1
"2025-06-24T09:00:00.000-0300",Mexico,1
"2025-06-24T09:00:00.000-0300",Singapore,9
"2025-06-24T09:00:00.000-0300",Spain,2
"2025-06-24T09:00:00.000-0300","United Kingdom",5
"2025-06-24T09:00:00.000-0300","United States",64
"2025-06-24T09:15:00.000-0300",Argentina,81
"2025-06-24T09:15:00.000-0300",Brazil,9
"2025-06-24T09:15:00.000-0300",Bulgaria,1
"2025-06-24T09:15:00.000-0300",Chile,2
"2025-06-24T09:15:00.000-0300",Finland,1
"2025-06-24T09:15:00.000-0300",France,5
"2025-06-24T09:15:00.000-0300","Hong Kong",1
"2025-06-24T09:15:00.000-0300",Indonesia,1
"2025-06-24T09:15:00.000-0300",Ireland,2
"2025-06-24T09:15:00.000-0300",Singapore,12
"2025-06-24T09:15:00.000-0300",Spain,1
"2025-06-24T09:15:00.000-0300","United Kingdom",6
"2025-06-24T09:15:00.000-0300","United States",88
"2025-06-24T09:15:00.000-0300",Uruguay,2
"2025-06-24T09:30:00.000-0300",Argentina,91
"2025-06-24T09:30:00.000-0300",Brazil,7
"2025-06-24T09:30:00.000-0300",Canada,17
"2025-06-24T09:30:00.000-0300",Chile,1
"2025-06-24T09:30:00.000-0300",Finland,1
"2025-06-24T09:30:00.000-0300",France,2
"2025-06-24T09:30:00.000-0300",India,1
"2025-06-24T09:30:00.000-0300",Mexico,1
"2025-06-24T09:30:00.000-0300",Netherlands,1
"2025-06-24T09:30:00.000-0300",Paraguay,1
"2025-06-24T09:30:00.000-0300","Russian Federation",3
"2025-06-24T09:30:00.000-0300",Singapore,2
"2025-06-24T09:30:00.000-0300",Spain,1
"2025-06-24T09:30:00.000-0300",Turkey,1
"2025-06-24T09:30:00.000-0300","United Kingdom",3
"2025-06-24T09:30:00.000-0300","United States",70
"2025-06-24T09:30:00.000-0300",Uruguay,2
"2025-06-24T09:45:00.000-0300",Argentina,80
"2025-06-24T09:45:00.000-0300",Brazil,4
"2025-06-24T09:45:00.000-0300",Bulgaria,1
"2025-06-24T09:45:00.000-0300",Canada,20
"2025-06-24T09:45:00.000-0300",Finland,1
"2025-06-24T09:45:00.000-0300",France,2
"2025-06-24T09:45:00.000-0300",Paraguay,2
"2025-06-24T09:45:00.000-0300","Russian Federation",2
"2025-06-24T09:45:00.000-0300",Singapore,5
"2025-06-24T09:45:00.000-0300",Spain,1
"2025-06-24T09:45:00.000-0300","United Kingdom",3
"2025-06-24T09:45:00.000-0300","United States",53
"2025-06-24T09:45:00.000-0300",Uruguay,1
"2025-06-24T10:00:00.000-0300",Argentina,85
"2025-06-24T10:00:00.000-0300","Bolivia Plurinational State Of",2
"2025-06-24T10:00:00.000-0300",Brazil,6
"2025-06-24T10:00:00.000-0300",Bulgaria,1
"2025-06-24T10:00:00.000-0300",Canada,20
"2025-06-24T10:00:00.000-0300",France,12
"2025-06-24T10:00:00.000-0300",Mexico,1
"2025-06-24T10:00:00.000-0300",Singapore,2
"2025-06-24T10:00:00.000-0300",Spain,1
"2025-06-24T10:00:00.000-0300","United Kingdom",5
"2025-06-24T10:00:00.000-0300","United States",72
"2025-06-24T10:00:00.000-0300","Viet Nam",2
"2025-06-24T10:15:00.000-0300",Argentina,77
"2025-06-24T10:15:00.000-0300",Australia,1
"2025-06-24T10:15:00.000-0300","Bolivia Plurinational State Of",1
"2025-06-24T10:15:00.000-0300",Brazil,5
"2025-06-24T10:15:00.000-0300",Canada,15
"2025-06-24T10:15:00.000-0300",Chile,1
"2025-06-24T10:15:00.000-0300",Colombia,4
"2025-06-24T10:15:00.000-0300",Ecuador,1
"2025-06-24T10:15:00.000-0300",Finland,1
"2025-06-24T10:15:00.000-0300",France,9
"2025-06-24T10:15:00.000-0300",Singapore,8
"2025-06-24T10:15:00.000-0300",Spain,1
"2025-06-24T10:15:00.000-0300","United Kingdom",7
"2025-06-24T10:15:00.000-0300","United States",59
"2025-06-24T10:15:00.000-0300",Uruguay,1
"2025-06-24T10:30:00.000-0300",Argentina,94
"2025-06-24T10:30:00.000-0300",Brazil,5
"2025-06-24T10:30:00.000-0300",Bulgaria,2
"2025-06-24T10:30:00.000-0300",Chile,1
"2025-06-24T10:30:00.000-0300",China,2
"2025-06-24T10:30:00.000-0300",Finland,2
"2025-06-24T10:30:00.000-0300",Germany,2
"2025-06-24T10:30:00.000-0300",India,1
"2025-06-24T10:30:00.000-0300",Paraguay,1
"2025-06-24T10:30:00.000-0300",Singapore,10
"2025-06-24T10:30:00.000-0300","United Kingdom",8
"2025-06-24T10:30:00.000-0300","United States",33
"2025-06-24T10:45:00.000-0300",Argentina,81
"2025-06-24T10:45:00.000-0300","Bolivia Plurinational State Of",1
"2025-06-24T10:45:00.000-0300",Brazil,5
"2025-06-24T10:45:00.000-0300",Chile,1
"2025-06-24T10:45:00.000-0300",France,10
"2025-06-24T10:45:00.000-0300",Germany,2
"2025-06-24T10:45:00.000-0300","Hong Kong",1
"2025-06-24T10:45:00.000-0300",India,1
"2025-06-24T10:45:00.000-0300",Mexico,1
"2025-06-24T10:45:00.000-0300",Netherlands,2
"2025-06-24T10:45:00.000-0300","Russian Federation",2
"2025-06-24T10:45:00.000-0300",Singapore,3
"2025-06-24T10:45:00.000-0300","United Kingdom",3
"2025-06-24T10:45:00.000-0300","United States",99
"2025-06-24T10:45:00.000-0300",Uruguay,1
"2025-06-24T11:00:00.000-0300",Argentina,84
"2025-06-24T11:00:00.000-0300",Brazil,3
"2025-06-24T11:00:00.000-0300",Bulgaria,2
"2025-06-24T11:00:00.000-0300",Finland,1
"2025-06-24T11:00:00.000-0300",France,13
"2025-06-24T11:00:00.000-0300",India,1
"2025-06-24T11:00:00.000-0300",Mexico,1
"2025-06-24T11:00:00.000-0300",Netherlands,2
"2025-06-24T11:00:00.000-0300",Paraguay,1
"2025-06-24T11:00:00.000-0300",Singapore,4
"2025-06-24T11:00:00.000-0300","United Kingdom",6
"2025-06-24T11:00:00.000-0300","United States",36
"2025-06-24T11:15:00.000-0300",Argentina,83
"2025-06-24T11:15:00.000-0300","Bolivia Plurinational State Of",1
"2025-06-24T11:15:00.000-0300",Brazil,5
"2025-06-24T11:15:00.000-0300",Chile,2
"2025-06-24T11:15:00.000-0300",Finland,1
"2025-06-24T11:15:00.000-0300",France,12
"2025-06-24T11:15:00.000-0300",Germany,2
"2025-06-24T11:15:00.000-0300","Hong Kong",4
"2025-06-24T11:15:00.000-0300",Mexico,1
"2025-06-24T11:15:00.000-0300",Singapore,6
"2025-06-24T11:15:00.000-0300","United Kingdom",7
"2025-06-24T11:15:00.000-0300","United States",73
"2025-06-24T11:30:00.000-0300",Argentina,78
"2025-06-24T11:30:00.000-0300",Brazil,3
"2025-06-24T11:30:00.000-0300",Bulgaria,2
"2025-06-24T11:30:00.000-0300",Finland,1
"2025-06-24T11:30:00.000-0300",India,1
"2025-06-24T11:30:00.000-0300",Mexico,1
"2025-06-24T11:30:00.000-0300",Netherlands,1
"2025-06-24T11:30:00.000-0300",Paraguay,1
"2025-06-24T11:30:00.000-0300",Singapore,2
"2025-06-24T11:30:00.000-0300",Spain,2
"2025-06-24T11:30:00.000-0300","United Kingdom",6
"2025-06-24T11:30:00.000-0300","United States",65
"2025-06-24T11:30:00.000-0300",Uruguay,2
"2025-06-24T11:45:00.000-0300",Argentina,81
"2025-06-24T11:45:00.000-0300",Brazil,2
"2025-06-24T11:45:00.000-0300",Canada,7
"2025-06-24T11:45:00.000-0300",Chile,1
"2025-06-24T11:45:00.000-0300",Finland,1
"2025-06-24T11:45:00.000-0300",Germany,1
"2025-06-24T11:45:00.000-0300",Ireland,1
"2025-06-24T11:45:00.000-0300",Mexico,1
"2025-06-24T11:45:00.000-0300",Norway,1
"2025-06-24T11:45:00.000-0300",Singapore,3
"2025-06-24T11:45:00.000-0300","United Kingdom",5
"2025-06-24T11:45:00.000-0300","United States",28
"2025-06-24T12:00:00.000-0300",Argentina,66
"2025-06-24T12:00:00.000-0300",Brazil,2
"2025-06-24T12:00:00.000-0300",Bulgaria,2
"2025-06-24T12:00:00.000-0300",Canada,2
"2025-06-24T12:00:00.000-0300",Finland,1
"2025-06-24T12:00:00.000-0300",France,7
"2025-06-24T12:00:00.000-0300","Hong Kong",1
"2025-06-24T12:00:00.000-0300",Mexico,1
"2025-06-24T12:00:00.000-0300",Singapore,4
"2025-06-24T12:00:00.000-0300","United Kingdom",3
"2025-06-24T12:00:00.000-0300","United States",57
"2025-06-24T12:15:00.000-0300",Argentina,84
"2025-06-24T12:15:00.000-0300","Bolivia Plurinational State Of",1
"2025-06-24T12:15:00.000-0300",Brazil,2
"2025-06-24T12:15:00.000-0300",China,6
"2025-06-24T12:15:00.000-0300","European Union",1
"2025-06-24T12:15:00.000-0300",Finland,1
"2025-06-24T12:15:00.000-0300","Hong Kong",1
"2025-06-24T12:15:00.000-0300",Singapore,7
"2025-06-24T12:15:00.000-0300","United Kingdom",5
"2025-06-24T12:15:00.000-0300","United States",71
"2025-06-24T12:30:00.000-0300",Argentina,71
"2025-06-24T12:30:00.000-0300",Brazil,7
"2025-06-24T12:30:00.000-0300",Bulgaria,2
"2025-06-24T12:30:00.000-0300",Canada,1
"2025-06-24T12:30:00.000-0300",China,4
"2025-06-24T12:30:00.000-0300",Finland,1
"2025-06-24T12:30:00.000-0300",France,1
"2025-06-24T12:30:00.000-0300",Germany,1
"2025-06-24T12:30:00.000-0300","Hong Kong",13
"2025-06-24T12:30:00.000-0300",Mexico,2
"2025-06-24T12:30:00.000-0300",Singapore,13
"2025-06-24T12:30:00.000-0300","United Kingdom",3
"2025-06-24T12:30:00.000-0300","United States",34
"2025-06-24T12:45:00.000-0300",Argentina,65
"2025-06-24T12:45:00.000-0300",Brazil,3
"2025-06-24T12:45:00.000-0300",Canada,2
"2025-06-24T12:45:00.000-0300",Colombia,1
"2025-06-24T12:45:00.000-0300","Dominican Republic",1
"2025-06-24T12:45:00.000-0300",Finland,1
"2025-06-24T12:45:00.000-0300",France,11
"2025-06-24T12:45:00.000-0300","Hong Kong",1
"2025-06-24T12:45:00.000-0300",India,1
"2025-06-24T12:45:00.000-0300","Korea Republic Of",1
"2025-06-24T12:45:00.000-0300","Russian Federation",1
"2025-06-24T12:45:00.000-0300",Singapore,4
"2025-06-24T12:45:00.000-0300",Spain,3
"2025-06-24T12:45:00.000-0300","United Kingdom",5
"2025-06-24T12:45:00.000-0300","United States",82
"2025-06-24T13:00:00.000-0300",Argentina,67
"2025-06-24T13:00:00.000-0300","Bolivia Plurinational State Of",2
"2025-06-24T13:00:00.000-0300",Brazil,2
"2025-06-24T13:00:00.000-0300",Bulgaria,2
"2025-06-24T13:00:00.000-0300",Canada,4
"2025-06-24T13:00:00.000-0300",Colombia,1
"2025-06-24T13:00:00.000-0300",Finland,1
"2025-06-24T13:00:00.000-0300",France,12
"2025-06-24T13:00:00.000-0300",Germany,1
"2025-06-24T13:00:00.000-0300",India,1
"2025-06-24T13:00:00.000-0300",Peru,1
"2025-06-24T13:00:00.000-0300",Singapore,4
"2025-06-24T13:00:00.000-0300","United Kingdom",4
"2025-06-24T13:00:00.000-0300","United States",36
"2025-06-24T13:00:00.000-0300",Uruguay,1
"2025-06-24T13:15:00.000-0300",Argentina,57
"2025-06-24T13:15:00.000-0300","Bolivia Plurinational State Of",1
"2025-06-24T13:15:00.000-0300",Brazil,2
"2025-06-24T13:15:00.000-0300",Canada,19
"2025-06-24T13:15:00.000-0300",Chile,1
"2025-06-24T13:15:00.000-0300",France,10
"2025-06-24T13:15:00.000-0300",India,2
"2025-06-24T13:15:00.000-0300",Netherlands,1
"2025-06-24T13:15:00.000-0300",Singapore,2
"2025-06-24T13:15:00.000-0300",Spain,1
"2025-06-24T13:15:00.000-0300",Turkey,1
"2025-06-24T13:15:00.000-0300","United Kingdom",4
"2025-06-24T13:15:00.000-0300","United States",73
"2025-06-24T13:15:00.000-0300","Venezuela Bolivarian Republic Of",1
"2025-06-24T13:30:00.000-0300",Argentina,56
"2025-06-24T13:30:00.000-0300","Bolivia Plurinational State Of",1
"2025-06-24T13:30:00.000-0300",Brazil,4
"2025-06-24T13:30:00.000-0300",Bulgaria,2
"2025-06-24T13:30:00.000-0300",Canada,20
"2025-06-24T13:30:00.000-0300",Chile,3
"2025-06-24T13:30:00.000-0300",Colombia,3
"2025-06-24T13:30:00.000-0300",Finland,1
"2025-06-24T13:30:00.000-0300",India,2
"2025-06-24T13:30:00.000-0300",Ireland,3
"2025-06-24T13:30:00.000-0300",Japan,1
"2025-06-24T13:30:00.000-0300","United Kingdom",6
"2025-06-24T13:30:00.000-0300","United States",38
"2025-06-24T13:45:00.000-0300",Argentina,65
"2025-06-24T13:45:00.000-0300",Brazil,5
"2025-06-24T13:45:00.000-0300",Canada,21
"2025-06-24T13:45:00.000-0300",Chile,1
"2025-06-24T13:45:00.000-0300",Finland,1
"2025-06-24T13:45:00.000-0300",France,7
"2025-06-24T13:45:00.000-0300",India,1
"2025-06-24T13:45:00.000-0300",Mexico,1
"2025-06-24T13:45:00.000-0300",Singapore,1
"2025-06-24T13:45:00.000-0300",Spain,1
"2025-06-24T13:45:00.000-0300","United Kingdom",5
"2025-06-24T13:45:00.000-0300","United States",68
"2025-06-24T14:00:00.000-0300",Argentina,62
"2025-06-24T14:00:00.000-0300",Brazil,4
"2025-06-24T14:00:00.000-0300",Bulgaria,2
"2025-06-24T14:00:00.000-0300",Canada,18
"2025-06-24T14:00:00.000-0300",China,1
"2025-06-24T14:00:00.000-0300",Colombia,1
"2025-06-24T14:00:00.000-0300","European Union",1
"2025-06-24T14:00:00.000-0300",France,11
"2025-06-24T14:00:00.000-0300",Germany,2
"2025-06-24T14:00:00.000-0300",India,1
"2025-06-24T14:00:00.000-0300",Paraguay,2
"2025-06-24T14:00:00.000-0300",Poland,1
"2025-06-24T14:00:00.000-0300",Spain,1
"2025-06-24T14:00:00.000-0300","United Kingdom",2
"2025-06-24T14:00:00.000-0300","United States",82
"2025-06-24T14:15:00.000-0300",Argentina,72
"2025-06-24T14:15:00.000-0300",Belgium,1
"2025-06-24T14:15:00.000-0300",Brazil,6
"2025-06-24T14:15:00.000-0300",China,5
"2025-06-24T14:15:00.000-0300",Colombia,1
"2025-06-24T14:15:00.000-0300",France,9
"2025-06-24T14:15:00.000-0300",Germany,2
"2025-06-24T14:15:00.000-0300",Mauritius,1
"2025-06-24T14:15:00.000-0300",Mexico,2
"2025-06-24T14:15:00.000-0300",Paraguay,1
"2025-06-24T14:15:00.000-0300",Poland,2
"2025-06-24T14:15:00.000-0300",Singapore,5
"2025-06-24T14:15:00.000-0300","United Kingdom",3
"2025-06-24T14:15:00.000-0300","United States",58
"2025-06-24T14:15:00.000-0300",Uruguay,1
"2025-06-24T14:30:00.000-0300",Argentina,89
"2025-06-24T14:30:00.000-0300",Belgium,1
"2025-06-24T14:30:00.000-0300",Brazil,2
"2025-06-24T14:30:00.000-0300",Bulgaria,2
"2025-06-24T14:30:00.000-0300",Canada,1
"2025-06-24T14:30:00.000-0300",Chile,1
"2025-06-24T14:30:00.000-0300",China,1
"2025-06-24T14:30:00.000-0300",Finland,1
"2025-06-24T14:30:00.000-0300",France,1
"2025-06-24T14:30:00.000-0300","Hong Kong",1
"2025-06-24T14:30:00.000-0300",Mexico,2
"2025-06-24T14:30:00.000-0300",Paraguay,2
"2025-06-24T14:30:00.000-0300",Singapore,3
"2025-06-24T14:30:00.000-0300","United Kingdom",6
"2025-06-24T14:30:00.000-0300","United States",45
"2025-06-24T14:30:00.000-0300",Uruguay,1
"2025-06-24T14:30:00.000-0300",Uzbekistan,1
"2025-06-24T14:45:00.000-0300",Argentina,73
"2025-06-24T14:45:00.000-0300",Brazil,3
"2025-06-24T14:45:00.000-0300",Chile,1
"2025-06-24T14:45:00.000-0300",China,1
"2025-06-24T14:45:00.000-0300",Colombia,1
"2025-06-24T14:45:00.000-0300",Finland,1
"2025-06-24T14:45:00.000-0300",Guatemala,1
"2025-06-24T14:45:00.000-0300","Korea Republic Of",55
"2025-06-24T14:45:00.000-0300",Mexico,1
"2025-06-24T14:45:00.000-0300",Paraguay,1
"2025-06-24T14:45:00.000-0300",Singapore,1
"2025-06-24T14:45:00.000-0300",Sweden,1
"2025-06-24T14:45:00.000-0300",Turkey,1
"2025-06-24T14:45:00.000-0300","United Kingdom",3
"2025-06-24T14:45:00.000-0300","United States",96
"2025-06-24T14:45:00.000-0300",Uruguay,1
"2025-06-24T15:00:00.000-0300",Argentina,72
"2025-06-24T15:00:00.000-0300",Brazil,6
"2025-06-24T15:00:00.000-0300",Bulgaria,2
"2025-06-24T15:00:00.000-0300",Chile,1
"2025-06-24T15:00:00.000-0300",France,11
"2025-06-24T15:00:00.000-0300",Germany,1
"2025-06-24T15:00:00.000-0300",Peru,1
"2025-06-24T15:00:00.000-0300","United Kingdom",2
"2025-06-24T15:00:00.000-0300","United States",43
"2025-06-24T15:00:00.000-0300",Uruguay,2
"2025-06-24T15:15:00.000-0300",Argentina,74
"2025-06-24T15:15:00.000-0300",Brazil,6
"2025-06-24T15:15:00.000-0300",Chile,2
"2025-06-24T15:15:00.000-0300",France,12
"2025-06-24T15:15:00.000-0300",Guatemala,1
"2025-06-24T15:15:00.000-0300","Hong Kong",1
"2025-06-24T15:15:00.000-0300",Mexico,1
"2025-06-24T15:15:00.000-0300",Singapore,1
"2025-06-24T15:15:00.000-0300",Spain,1
"2025-06-24T15:15:00.000-0300","United Kingdom",4
"2025-06-24T15:15:00.000-0300","United States",58
"2025-06-24T15:15:00.000-0300",Uruguay,3
"2025-06-24T15:30:00.000-0300",Argentina,75
"2025-06-24T15:30:00.000-0300",Brazil,9
"2025-06-24T15:30:00.000-0300",Bulgaria,2
"2025-06-24T15:30:00.000-0300",Canada,1
"2025-06-24T15:30:00.000-0300",China,1
"2025-06-24T15:30:00.000-0300",France,7
"2025-06-24T15:30:00.000-0300",Germany,1
"2025-06-24T15:30:00.000-0300",Singapore,1
